"code","occupation_single","occupation_origin","category"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
510,"carpenter","Carpenters","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
511,"laborer, finisher, mason","Cement and concrete finishers","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
512,"compositor, typesetter","Compositors and typesetters","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
513,"craneperson, derrickperson, hoister","Cranemen, derrickmen, and hoistmen","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
514,"decorator, dresser","Decorators and window dressers","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
515,"electrician","Electricians","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
520,"stereotyper, eletrotyper","Electrotypers and stereotypers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver, etcher","Engravers, except photoengravers","Craftsmen"
521,"engraver","Engravers, except photoengravers","Craftsmen"
521,"engraver","Engravers, except photoengravers","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
522,"operator, excavator, machinist","Excavating, grading, and road machinery operators","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
524,"forgeron, metalsmith, hammerer, ironsmith","Forgemen and hammermen","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
525,"furrier","Furriers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
530,"glazier","Glaziers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
531,"annealer, temperer, heattreater","Heat treaters, annealers, temperers","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
532,"inspector, scaler, grader","Inspectors, scalers, and graders, log and lumber","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
533,"inspector","Inspectors (nec)","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
534,"jeweler, watchmaker, goldsmith, silversmith","Jewelers, watchmakers, goldsmiths, and silversmiths","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
